,Date,Address,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,dayofyear,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,weight_1,weight_2,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,1week_halfmile,1week_1mile,1week_5mile,1month_halfmile,1month_1mile,1month_5mile,1quarter_halfmile,1quarter_1mile,1quarter_5mile
1819,2007-08-24,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,16,1,236,0,0,1,0,0,0,0,0.7588739472516379,0.24112605274836207,80.75887394725163,69.0,75.0,0.9645042109934483,67.0,69.0,0.0,10.0,0.0,0.0,0.2096450421099345,29.14794369736258,29.812411260527483,5.5723378158245085,25.0,7.251774789450327,0,0,1,0,0,1,0,0,1
1820,2007-08-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,8,0,236,0,1,0,0,0,0,0,0.933202993729867,0.06679700627013299,80.93320299372988,69.0,75.0,0.26718802508053197,67.0,69.0,0.0,10.0,0.0,0.0,0.20267188025080532,29.156660149686495,29.810667970062703,5.52003910188104,25.000000000000004,7.286640598745973,0,1,1,0,1,1,0,1,1
1821,2007-08-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,236,0,0,1,0,0,0,0,0.933202993729867,0.06679700627013299,80.93320299372988,69.0,75.0,0.26718802508053197,67.0,69.0,0.0,10.0,0.0,0.0,0.20267188025080532,29.156660149686495,29.810667970062703,5.52003910188104,25.000000000000004,7.286640598745973,0,1,1,0,1,1,0,1,1
1822,2007-08-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,0,236,0,0,0,0,0,0,1,0.933202993729867,0.06679700627013299,80.93320299372988,69.0,75.0,0.26718802508053197,67.0,69.0,0.0,10.0,0.0,0.0,0.20267188025080532,29.156660149686495,29.810667970062703,5.52003910188104,25.000000000000004,7.286640598745973,0,1,1,0,1,1,0,1,1
1823,2007-08-24,"5200 South Nordica Avenue, Chicago, IL 60638, USA",52, S NORDICA,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,3,0,236,0,0,1,0,0,0,0,0.8356761220442495,0.16432387795575068,80.83567612204426,69.00000000000001,75.0,0.6572955118230027,67.00000000000001,69.00000000000001,0.0,10.000000000000002,0.0,0.0,0.20657295511823007,29.151783806102216,29.81164323877956,5.5492971633867265,25.000000000000004,7.26713522440885,0,0,1,0,0,1,0,0,1
1824,2007-08-24,"5300 West Agatite Avenue, Chicago, IL 60630, USA",53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,2,0,236,0,0,1,0,0,0,0,0.5012479130782742,0.49875208692172573,80.50124791307826,69.0,75.0,1.995008347686903,67.0,69.0,0.0,10.0,0.0,0.0,0.219950083476869,29.13506239565391,29.814987520869217,5.649625626076517,25.0,7.200249582615655,0,1,1,0,1,1,0,1,1
1825,2007-08-24,"5500 South Doctor Martin Luther King Junior Drive, Chicago, IL 60637, USA",55, S DR MARTIN LUTHER KING JR DR,T076,"5500  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.794781,-87.615989,8,3,0,236,0,0,1,0,0,0,0,0.7333640156428722,0.26663598435712765,80.73336401564286,69.0,74.99999999999999,1.0665439374285106,67.0,69.0,0.0,10.0,0.0,0.0,0.21066543937428509,29.14666820078214,29.812666359843565,5.579990795307138,25.0,7.246672803128574,0,0,1,0,0,1,0,0,1
1826,2007-08-24,"5500 South Doctor Martin Luther King Junior Drive, Chicago, IL 60637, USA",55, S DR MARTIN LUTHER KING JR DR,T076,"5500  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.794781,-87.615989,8,1,0,236,0,0,0,0,0,0,1,0.7333640156428722,0.26663598435712765,80.73336401564286,69.0,74.99999999999999,1.0665439374285106,67.0,69.0,0.0,10.0,0.0,0.0,0.21066543937428509,29.14666820078214,29.812666359843565,5.579990795307138,25.0,7.246672803128574,0,0,1,0,0,1,0,0,1
1827,2007-08-24,"5800 North Pulaski Road, Chicago, IL 60646, USA",58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,3,0,236,0,1,0,0,0,0,0,0.5064742772537952,0.4935257227462048,80.5064742772538,69.0,75.0,1.9741028909848193,67.0,69.0,0.0,10.0,0.0,0.0,0.2197410289098482,29.13532371386269,29.81493525722746,5.648057716823862,25.0,7.201294855450759,0,0,1,0,0,1,0,0,1
1828,2007-08-24,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,3,0,236,0,0,0,0,1,0,0,0.5370507013290063,0.46294929867099366,80.53705070132901,69.0,75.0,1.8517971946839746,67.0,69.0,0.0,10.0,0.0,0.0,0.21851797194683975,29.13685253506645,29.81462949298671,5.638884789601297,25.0,7.207410140265801,1,1,1,1,1,1,1,1,1
1829,2007-08-24,"6000 North Avondale Avenue, Chicago, IL 60631, USA",60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,236,0,1,0,0,0,0,0,0.39511295054814743,0.6048870494518526,80.39511295054814,69.0,75.0,2.4195481978074103,67.0,69.0,0.0,10.0,0.0,0.0,0.2241954819780741,29.129755647527407,29.81604887049452,5.681466114835556,25.0,7.1790225901096285,1,1,1,1,1,1,1,1,1
1830,2007-08-24,"6000 North Avondale Avenue, Chicago, IL 60631, USA",60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,236,0,0,1,0,0,0,0,0.39511295054814743,0.6048870494518526,80.39511295054814,69.0,75.0,2.4195481978074103,67.0,69.0,0.0,10.0,0.0,0.0,0.2241954819780741,29.129755647527407,29.81604887049452,5.681466114835556,25.0,7.1790225901096285,1,1,1,1,1,1,1,1,1
1831,2007-08-24,"6000 West Roscoe Street, Chicago, IL 60634, USA",60, W ROSCOE ST,T005,"6000  W ROSCOE ST, Chicago, IL",41.942114000000004,-87.776385,8,12,1,236,0,1,0,0,0,0,0,0.5123671770751591,0.48763282292484095,80.51236717707516,69.0,75.0,1.9505312916993638,67.0,69.0,0.0,10.0,0.0,0.0,0.21950531291699366,29.13561835885376,29.814876328229246,5.646289846877453,25.0,7.2024734354150315,1,1,1,1,1,1,1,1,1
1832,2007-08-24,"6000 West Roscoe Street, Chicago, IL 60634, USA",60, W ROSCOE ST,T005,"6000  W ROSCOE ST, Chicago, IL",41.942114000000004,-87.776385,8,5,1,236,0,0,1,0,0,0,0,0.5123671770751591,0.48763282292484095,80.51236717707516,69.0,75.0,1.9505312916993638,67.0,69.0,0.0,10.0,0.0,0.0,0.21950531291699366,29.13561835885376,29.814876328229246,5.646289846877453,25.0,7.2024734354150315,1,1,1,1,1,1,1,1,1
1833,2007-08-24,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,5,1,236,0,1,0,0,0,0,0,0.4759362848464614,0.5240637151535386,80.47593628484645,69.0,75.0,2.0962548606141542,67.0,69.0,0.0,10.0,0.0,0.0,0.22096254860614153,29.13379681424232,29.815240637151533,5.657219114546061,25.0,7.195187256969291,0,1,1,0,1,1,0,1,1
1834,2007-08-24,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,6,0,236,0,0,1,0,0,0,0,0.4759362848464614,0.5240637151535386,80.47593628484645,69.0,75.0,2.0962548606141542,67.0,69.0,0.0,10.0,0.0,0.0,0.22096254860614153,29.13379681424232,29.815240637151533,5.657219114546061,25.0,7.195187256969291,0,1,1,0,1,1,0,1,1
1835,2007-08-24,"6100 South Melvina Avenue, Chicago, IL 60638, USA",61, S MELVINA AVE,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.77653199999999,8,10,0,236,0,1,0,0,0,0,0,0.9145821258508406,0.08541787414915941,80.91458212585084,69.0,75.0,0.34167149659663765,67.0,69.0,0.0,10.0,0.0,0.0,0.20341671496596642,29.155729106292544,29.81085417874149,5.525625362244749,25.000000000000004,7.282916425170168,0,0,1,0,0,1,0,0,1
1836,2007-08-24,"6100 South Melvina Avenue, Chicago, IL 60638, USA",61, S MELVINA AVE,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.77653199999999,8,6,0,236,0,0,1,0,0,0,0,0.9145821258508406,0.08541787414915941,80.91458212585084,69.0,75.0,0.34167149659663765,67.0,69.0,0.0,10.0,0.0,0.0,0.20341671496596642,29.155729106292544,29.81085417874149,5.525625362244749,25.000000000000004,7.282916425170168,0,0,1,0,0,1,0,0,1
1837,2007-08-24,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,16,0,236,0,1,0,0,0,0,0,0.537569284895561,0.4624307151044389,80.53756928489555,69.0,75.0,1.8497228604177556,67.0,69.0,0.0,10.0,0.0,0.0,0.21849722860417753,29.136878464244774,29.814624307151043,5.638729214531331,25.0,7.20751385697911,1,1,1,1,1,1,1,1,1
1838,2007-08-24,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,35,0,236,0,0,1,0,0,0,0,0.537569284895561,0.4624307151044389,80.53756928489555,69.0,75.0,1.8497228604177556,67.0,69.0,0.0,10.0,0.0,0.0,0.21849722860417753,29.136878464244774,29.814624307151043,5.638729214531331,25.0,7.20751385697911,1,1,1,1,1,1,1,1,1
1839,2007-08-24,"6200 North Mandell Avenue, Chicago, IL 60646, USA",62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,3,0,236,0,1,0,0,0,0,0,0.43948148675057913,0.5605185132494209,80.43948148675058,69.0,75.0,2.2420740529976837,67.0,69.0,0.0,10.0,0.0,0.0,0.22242074052997685,29.131974074337528,29.815605185132494,5.6681555539748265,25.0,7.187896297350116,1,1,1,1,1,1,1,1,1
1840,2007-08-24,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,5,1,236,0,1,0,0,0,0,0,0.9038688741028815,0.09613112589711846,80.90386887410288,69.0,75.0,0.38452450358847384,67.0,69.0,0.0,10.0,0.0,0.0,0.20384524503588475,29.155193443705144,29.81096131125897,5.528839337769136,25.0,7.2807737748205765,0,0,1,0,0,1,0,0,1
1841,2007-08-24,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,4,0,236,0,0,1,0,0,0,0,0.9038688741028815,0.09613112589711846,80.90386887410288,69.0,75.0,0.38452450358847384,67.0,69.0,0.0,10.0,0.0,0.0,0.20384524503588475,29.155193443705144,29.81096131125897,5.528839337769136,25.0,7.2807737748205765,0,0,1,0,0,1,0,0,1
1842,2007-08-24,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,236,0,0,0,0,1,0,0,0.9038688741028815,0.09613112589711846,80.90386887410288,69.0,75.0,0.38452450358847384,67.0,69.0,0.0,10.0,0.0,0.0,0.20384524503588475,29.155193443705144,29.81096131125897,5.528839337769136,25.0,7.2807737748205765,0,0,1,0,0,1,0,0,1
1843,2007-08-24,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,3,0,236,0,0,1,0,0,0,0,0.7113663100942973,0.2886336899057027,80.71136631009429,69.0,75.0,1.1545347596228108,67.0,69.0,0.0,10.0,0.0,0.0,0.21154534759622812,29.145568315504715,29.812886336899055,5.586590106971711,25.0,7.242273262018859,0,0,1,0,0,1,0,0,1
1844,2007-08-24,"6400 West Strong Street, Chicago, IL, USA",64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,18,1,236,0,1,0,0,0,0,0,0.4405213774037552,0.5594786225962447,80.44052137740374,69.0,75.0,2.237914490384979,67.0,69.0,0.0,10.0,0.0,0.0,0.22237914490384975,29.132026068870182,29.815594786225958,5.667843586778872,25.0,7.18810427548075,1,1,1,1,1,1,1,1,1
1845,2007-08-24,"6400 West Strong Street, Chicago, IL, USA",64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,10,0,236,0,0,1,0,0,0,0,0.4405213774037552,0.5594786225962447,80.44052137740374,69.0,75.0,2.237914490384979,67.0,69.0,0.0,10.0,0.0,0.0,0.22237914490384975,29.132026068870182,29.815594786225958,5.667843586778872,25.0,7.18810427548075,1,1,1,1,1,1,1,1,1
1846,2007-08-24,"6400 West Strong Street, Chicago, IL, USA",64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,1,0,236,0,0,0,1,0,0,0,0.4405213774037552,0.5594786225962447,80.44052137740374,69.0,75.0,2.237914490384979,67.0,69.0,0.0,10.0,0.0,0.0,0.22237914490384975,29.132026068870182,29.815594786225958,5.667843586778872,25.0,7.18810427548075,1,1,1,1,1,1,1,1,1
1847,2007-08-24,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999128999999996,-87.795585,8,4,0,236,0,1,0,0,0,0,0,0.38843987456198964,0.6115601254380103,80.38843987456198,69.0,75.0,2.446240501752041,67.0,69.0,0.0,10.0,0.0,0.0,0.2244624050175204,29.129421993728098,29.816115601254378,5.683468037631403,25.0,7.177687974912397,1,1,1,1,1,1,1,1,1
1848,2007-08-24,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999128999999996,-87.795585,8,8,0,236,0,0,1,0,0,0,0,0.38843987456198964,0.6115601254380103,80.38843987456198,69.0,75.0,2.446240501752041,67.0,69.0,0.0,10.0,0.0,0.0,0.2244624050175204,29.129421993728098,29.816115601254378,5.683468037631403,25.0,7.177687974912397,1,1,1,1,1,1,1,1,1
1849,2007-08-24,"6500 South Racine Avenue, Chicago, IL 60636, USA",65, S RACINE AVE,T078,"6500  S RACINE AVE, Chicago, IL",41.775051,-87.65535600000001,9,1,0,236,0,1,0,0,0,0,0,0.7843891780649263,0.21561082193507372,80.78438917806493,69.0,75.0,0.8624432877402949,67.0,69.0,0.0,10.0,0.0,0.0,0.20862443287740295,29.149219458903243,29.812156108219348,5.564683246580522,25.0,7.256877835612985,0,0,1,0,0,1,0,0,1
1850,2007-08-24,"6500 South Racine Avenue, Chicago, IL 60636, USA",65, S RACINE AVE,T078,"6500  S RACINE AVE, Chicago, IL",41.775051,-87.65535600000001,9,2,0,236,0,0,1,0,0,0,0,0.7843891780649263,0.21561082193507372,80.78438917806493,69.0,75.0,0.8624432877402949,67.0,69.0,0.0,10.0,0.0,0.0,0.20862443287740295,29.149219458903243,29.812156108219348,5.564683246580522,25.0,7.256877835612985,0,0,1,0,0,1,0,0,1
1851,2007-08-24,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,3,0,236,0,1,0,0,0,0,0,0.9423823523251542,0.057617647674845666,80.94238235232514,68.99999999999999,74.99999999999999,0.23047059069938267,66.99999999999999,68.99999999999999,0.0,9.999999999999998,0.0,0.0,0.20230470590699381,29.157119117616254,29.810576176476744,5.517285294302453,24.999999999999996,7.28847647046503,1,1,1,1,1,1,1,1,1
1852,2007-08-24,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,2,0,236,0,0,1,0,0,0,0,0.9423823523251542,0.057617647674845666,80.94238235232514,68.99999999999999,74.99999999999999,0.23047059069938267,66.99999999999999,68.99999999999999,0.0,9.999999999999998,0.0,0.0,0.20230470590699381,29.157119117616254,29.810576176476744,5.517285294302453,24.999999999999996,7.28847647046503,1,1,1,1,1,1,1,1,1
1853,2007-08-24,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,8,0,236,0,1,0,0,0,0,0,0.8623154440309828,0.13768455596901716,80.86231544403097,69.0,75.0,0.5507382238760686,67.0,69.0,0.0,10.0,0.0,0.0,0.2055073822387607,29.15311577220155,29.81137684555969,5.541305366790705,25.0,7.272463088806196,1,1,1,1,1,1,1,1,1
1854,2007-08-24,"6800 West Belden Avenue, Chicago, IL 60707, USA",68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,7,0,236,0,1,0,0,0,0,0,0.5253525901497292,0.47464740985027065,80.52535259014972,69.0,75.0,1.8985896394010826,67.0,69.0,0.0,10.0,0.0,0.0,0.2189858963940108,29.136267629507483,29.8147464740985,5.6423942229550805,24.999999999999996,7.205070518029945,1,1,1,1,1,1,1,1,1
1855,2007-08-24,"6800 West Belden Avenue, Chicago, IL 60707, USA",68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,15,0,236,0,0,1,0,0,0,0,0.5253525901497292,0.47464740985027065,80.52535259014972,69.0,75.0,1.8985896394010826,67.0,69.0,0.0,10.0,0.0,0.0,0.2189858963940108,29.136267629507483,29.8147464740985,5.6423942229550805,24.999999999999996,7.205070518029945,1,1,1,1,1,1,1,1,1
1856,2007-08-24,"6800 West Belden Avenue, Chicago, IL 60707, USA",68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,1,0,236,0,0,0,0,0,0,1,0.5253525901497292,0.47464740985027065,80.52535259014972,69.0,75.0,1.8985896394010826,67.0,69.0,0.0,10.0,0.0,0.0,0.2189858963940108,29.136267629507483,29.8147464740985,5.6423942229550805,24.999999999999996,7.205070518029945,1,1,1,1,1,1,1,1,1
1857,2007-08-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,9,0,236,0,1,0,0,0,0,0,0.41124991235948294,0.5887500876405171,80.4112499123595,69.0,75.0,2.3550003505620682,67.0,69.0,0.0,10.0,0.0,0.0,0.22355000350562065,29.130562495617973,29.815887500876407,5.676625026292155,25.0,7.182249982471896,1,1,1,1,1,1,1,1,1
1858,2007-08-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,12,0,236,0,0,1,0,0,0,0,0.41124991235948294,0.5887500876405171,80.4112499123595,69.0,75.0,2.3550003505620682,67.0,69.0,0.0,10.0,0.0,0.0,0.22355000350562065,29.130562495617973,29.815887500876407,5.676625026292155,25.0,7.182249982471896,1,1,1,1,1,1,1,1,1
1859,2007-08-24,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,2,0,236,0,1,0,0,0,0,0,0.5269288888609913,0.47307111113900874,80.526928888861,69.0,75.0,1.892284444556035,67.0,69.0,0.0,10.0,0.0,0.0,0.21892284444556037,29.13634644444305,29.81473071111139,5.641921333341703,25.0,7.205385777772198,1,1,1,1,1,1,1,1,1
1860,2007-08-24,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,8,0,236,0,0,1,0,0,0,0,0.5269288888609913,0.47307111113900874,80.526928888861,69.0,75.0,1.892284444556035,67.0,69.0,0.0,10.0,0.0,0.0,0.21892284444556037,29.13634644444305,29.81473071111139,5.641921333341703,25.0,7.205385777772198,1,1,1,1,1,1,1,1,1
1861,2007-08-24,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,14,0,236,0,1,0,0,0,0,0,0.6958901905305043,0.3041098094694957,80.69589019053049,69.0,75.0,1.2164392378779827,67.0,69.0,0.0,10.0,0.0,0.0,0.21216439237877982,29.144794509526527,29.813041098094693,5.591232942840849,24.999999999999996,7.2391780381061,0,0,1,0,0,1,0,0,1
1862,2007-08-24,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,6,0,236,0,0,1,0,0,0,0,0.6958901905305043,0.3041098094694957,80.69589019053049,69.0,75.0,1.2164392378779827,67.0,69.0,0.0,10.0,0.0,0.0,0.21216439237877982,29.144794509526527,29.813041098094693,5.591232942840849,24.999999999999996,7.2391780381061,0,0,1,0,0,1,0,0,1
1863,2007-08-24,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,9,0,236,0,1,0,0,0,0,0,0.34575517187781896,0.6542448281221811,80.34575517187781,69.0,75.0,2.6169793124887244,67.0,69.0,0.0,10.0,0.0,0.0,0.22616979312488722,29.127287758593894,29.816542448281222,5.696273448436655,25.000000000000004,7.169151034375564,1,1,1,1,1,1,1,1,1
1864,2007-08-24,"7200 North Oketo Avenue, Chicago, IL 60631, USA",72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000001,8,9,1,236,0,0,1,0,0,0,0,0.34575517187781896,0.6542448281221811,80.34575517187781,69.0,75.0,2.6169793124887244,67.0,69.0,0.0,10.0,0.0,0.0,0.22616979312488722,29.127287758593894,29.816542448281222,5.696273448436655,25.000000000000004,7.169151034375564,1,1,1,1,1,1,1,1,1
1865,2007-08-24,"7300 Cicero Avenue, Chicago, IL 60638, USA",73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,10,0,236,0,1,0,0,0,0,0,0.9162071332959455,0.0837928667040545,80.91620713329594,69.0,75.0,0.335171466816218,67.0,69.0,0.0,10.0,0.0,0.0,0.20335171466816218,29.155810356664798,29.81083792866704,5.525137860011216,25.0,7.283241426659189,0,1,1,0,1,1,0,1,1
1866,2007-08-24,"7300 Cicero Avenue, Chicago, IL 60638, USA",73, S CICERO AVE,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,6,0,236,0,0,1,0,0,0,0,0.9162071332959455,0.0837928667040545,80.91620713329594,69.0,75.0,0.335171466816218,67.0,69.0,0.0,10.0,0.0,0.0,0.20335171466816218,29.155810356664798,29.81083792866704,5.525137860011216,25.0,7.283241426659189,0,1,1,0,1,1,0,1,1
1867,2007-08-24,"7500 North Oakley Avenue, Chicago, IL 60645, USA",75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999999,8,1,0,236,0,0,1,0,0,0,0,0.5069008571554529,0.49309914284454714,80.50690085715546,69.0,75.0,1.9723965713781886,67.0,69.0,0.0,10.0,0.0,0.0,0.2197239657137819,29.13534504285777,29.814930991428447,5.647929742853364,25.0,7.20138017143109,0,0,1,0,0,1,0,0,1
1868,2007-08-24,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,17,0,236,0,1,0,0,0,0,0,0.7372754132317478,0.2627245867682521,80.73727541323174,69.0,75.0,1.0508983470730084,67.0,69.0,0.0,10.0,0.0,0.0,0.21050898347073008,29.146863770661586,29.81262724586768,5.578817376030475,25.0,7.247455082646349,1,1,1,1,1,1,1,1,1
1869,2007-08-24,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,20,1,236,0,0,1,0,0,0,0,0.7372754132317478,0.2627245867682521,80.73727541323174,69.0,75.0,1.0508983470730084,67.0,69.0,0.0,10.0,0.0,0.0,0.21050898347073008,29.146863770661586,29.81262724586768,5.578817376030475,25.0,7.247455082646349,1,1,1,1,1,1,1,1,1
1870,2007-08-24,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,14,1,236,0,1,0,0,0,0,0,0.7179638787443348,0.2820361212556653,80.71796387874434,69.0,75.0,1.1281444850226612,67.0,69.0,0.0,10.0,0.0,0.0,0.2112814448502266,29.14589819393722,29.81282036121256,5.584610836376699,25.0,7.243592775748867,0,1,1,0,1,1,0,1,1
1871,2007-08-24,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,6,0,236,0,0,1,0,0,0,0,0.7179638787443348,0.2820361212556653,80.71796387874434,69.0,75.0,1.1281444850226612,67.0,69.0,0.0,10.0,0.0,0.0,0.2112814448502266,29.14589819393722,29.81282036121256,5.584610836376699,25.0,7.243592775748867,0,1,1,0,1,1,0,1,1
1872,2007-08-24,"7900 West Foster Avenue, Chicago, IL 60656, USA",79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,2,0,236,0,1,0,0,0,0,0,0.35473498682930504,0.6452650131706948,80.3547349868293,69.0,75.0,2.5810600526827794,67.0,69.0,0.0,10.0,0.0,0.0,0.22581060052682778,29.127736749341462,29.8164526501317,5.693579503951208,25.0,7.17094699736586,1,1,1,1,1,1,1,1,1
